YEAR,MONTH,STATE_CODE,SECTOR_NAME,ENERGY SOURCE              (UNITS),CONSUMPTION,order1,order2
2013,4,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,844",,
2013,4,ND,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,830",,
2013,4,ND,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"7,858",,
2013,4,ND,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),12,,
2013,4,ND,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),98,,
2013,4,ND,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),4,,
2013,4,NE,Total Electric Power Industry,Coal (Short Tons),"1,004,764",,
2013,4,NE,Total Electric Power Industry,Natural Gas (Mcf),"163,575",,
2013,4,NE,Total Electric Power Industry,Petroleum (Barrels),"6,666",,
2013,4,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"989,677",,
2013,4,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"130,665",,
2013,4,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,666",,
2013,4,NE,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"15,087",,
2013,4,NE,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"31,415",,
2013,4,NE,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,495",,
2013,4,NH,Total Electric Power Industry,Coal (Short Tons),"5,903",,
2013,4,NH,Total Electric Power Industry,Natural Gas (Mcf),"133,982",,
2013,4,NH,Total Electric Power Industry,Petroleum (Barrels),"3,088",,
2013,4,NH,"Electric Generators, Independent Power",Natural Gas (Mcf),"124,958",,
2013,4,NH,"Electric Generators, Independent Power",Petroleum (Barrels),14,,
2013,4,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"5,903",,
2013,4,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),240,,
2013,4,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,319",,
2013,4,NH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"8,784",,
2013,4,NH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),3,,
2013,4,NH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),752,,
2013,4,NJ,Total Electric Power Industry,Coal (Short Tons),"39,661",,
2013,4,NJ,Total Electric Power Industry,Natural Gas (Mcf),"15,325,916",,
2013,4,NJ,Total Electric Power Industry,Other Gases (Billion Btu),100,,
2013,4,NJ,Total Electric Power Industry,Petroleum (Barrels),"3,606",,
2013,4,NJ,"Electric Generators, Independent Power",Coal (Short Tons),"4,008",,
2013,4,NJ,"Electric Generators, Independent Power",Natural Gas (Mcf),"12,322,885",,
2013,4,NJ,"Electric Generators, Independent Power",Petroleum (Barrels),"2,359",,
2013,4,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0,,
2013,4,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0,,
2013,4,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),103,,
2013,4,NJ,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"272,429",,
2013,4,NJ,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),100,,
2013,4,NJ,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),69,,
2013,4,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"35,653",,
2013,4,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,652,862",,
2013,4,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"1,037",,
2013,4,NJ,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"77,740",,
2013,4,NJ,"Combined Heat and Power, Commercial Pow",Other Gases (Billion Btu),0,,
2013,4,NJ,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),38,,
2013,4,NM,Total Electric Power Industry,Coal (Short Tons),"940,507",,
2013,4,NM,Total Electric Power Industry,Natural Gas (Mcf),"5,852,826",,
2013,4,NM,Total Electric Power Industry,Petroleum (Barrels),"7,316",,
2013,4,NM,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,106,353",,
2013,4,NM,"Electric Generators, Independent Power",Petroleum (Barrels),305,,
2013,4,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"940,507",,
2013,4,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,513,157",,
2013,4,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"7,011",,
2013,4,NM,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"38,109",,
2013,4,NM,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0,,
2013,4,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"143,935",,
2013,4,NM,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"51,272",,
2013,4,NV,Total Electric Power Industry,Coal (Short Tons),"212,183",,
2013,4,NV,Total Electric Power Industry,Geothermal (Billion Btu),"2,278",,
2013,4,NV,Total Electric Power Industry,Natural Gas (Mcf),"10,014,528",,
2013,4,NV,Total Electric Power Industry,Other Gases (Billion Btu),1,,
2013,4,NV,Total Electric Power Industry,Petroleum (Barrels),"1,676",,
2013,4,NV,"Electric Generators, Independent Power",Coal (Short Tons),"74,269",,
2013,4,NV,"Electric Generators, Independent Power",Geothermal (Billion Btu),"2,278",,
2013,4,NV,"Electric Generators, Independent Power",Natural Gas (Mcf),"457,890",,
2013,4,NV,"Electric Generators, Independent Power",Petroleum (Barrels),352,,
2013,4,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"137,914",,
2013,4,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"8,506,223",,
2013,4,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,320",,
2013,4,NV,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"116,386",,
2013,4,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"895,822",,
2013,4,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),1,,
2013,4,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),4,,
2013,4,NV,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"38,207",,
2013,4,NY,Total Electric Power Industry,Coal (Short Tons),"129,284",,
2013,4,NY,Total Electric Power Industry,Natural Gas (Mcf),"29,339,151",,
2013,4,NY,Total Electric Power Industry,Petroleum (Barrels),"25,934",,
2013,4,NY,"Electric Generators, Independent Power",Coal (Short Tons),"119,705",,
2013,4,NY,"Electric Generators, Independent Power",Natural Gas (Mcf),"11,476,182",,
2013,4,NY,"Electric Generators, Independent Power",Petroleum (Barrels),"8,304",,
2013,4,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,703",,
2013,4,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,885,277",,
2013,4,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"10,659",,
2013,4,NY,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,621",,
2013,4,NY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"131,649",,
2013,4,NY,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"3,917",,
2013,4,NY,"Combined Heat and Power, Electric Power",Coal (Short Tons),"2,255",,
2013,4,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"7,359,218",,
2013,4,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),275,,
2013,4,NY,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0,,
2013,4,NY,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"486,825",,
2013,4,NY,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"2,779",,
2013,4,OH,Total Electric Power Industry,Coal (Short Tons),"3,217,216",,
2013,4,OH,Total Electric Power Industry,Natural Gas (Mcf),"9,638,351",,
2013,4,OH,Total Electric Power Industry,Other Gases (Billion Btu),66,,
2013,4,OH,Total Electric Power Industry,Petroleum (Barrels),"245,323",,
2013,4,OH,"Electric Generators, Independent Power",Coal (Short Tons),"622,357",,
2013,4,OH,"Electric Generators, Independent Power",Natural Gas (Mcf),"6,161,296",,
2013,4,OH,"Electric Generators, Independent Power",Petroleum (Barrels),"224,499",,
2013,4,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,577,524",,
2013,4,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,219,833",,
2013,4,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"20,721",,
2013,4,OH,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"4,849",,
2013,4,OH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"33,642",,
2013,4,OH,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),66,,
2013,4,OH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),74,,
2013,4,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),"11,458",,
2013,4,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"78,465",,
2013,4,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0,,
2013,4,OH,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,028",,
2013,4,OH,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"145,115",,
2013,4,OH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),29,,
2013,4,OK,Total Electric Power Industry,Coal (Short Tons),"1,253,273",,
2013,4,OK,Total Electric Power Industry,Natural Gas (Mcf),"16,909,893",,
2013,4,OK,Total Electric Power Industry,Petroleum (Barrels),"3,220",,
2013,4,OK,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,630,388",,
2013,4,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,181,055",,
2013,4,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"13,006,208",,
2013,4,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"3,191",,
2013,4,OK,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"11,249",,
2013,4,OK,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"45,882",,
2013,4,OK,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0,,
2013,4,OK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"60,969",,
2013,4,OK,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"207,239",,
2013,4,OK,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"20,176",,
2013,4,OK,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),29,,
2013,4,OR,Total Electric Power Industry,Coal (Short Tons),"112,732",,
2013,4,OR,Total Electric Power Industry,Geothermal (Billion Btu),117,,
2013,4,OR,Total Electric Power Industry,Natural Gas (Mcf),"4,958,751",,
2013,4,OR,Total Electric Power Industry,Petroleum (Barrels),"1,261",,
2013,4,OR,"Electric Generators, Independent Power",Geothermal (Billion Btu),117,,
2013,4,OR,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,806,125",,
2013,4,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),"112,732",,
2013,4,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,008,716",,
2013,4,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,237",,
2013,4,OR,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"31,744",,
2013,4,OR,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0,,
2013,4,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,077,318",,
2013,4,OR,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"34,848",,
2013,4,OR,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),24,,
2013,4,PA,Total Electric Power Industry,Coal (Short Tons),"3,150,032",,
2013,4,PA,Total Electric Power Industry,Natural Gas (Mcf),"24,950,404",,
2013,4,PA,Total Electric Power Industry,Other Gases (Billion Btu),836,,
2013,4,PA,Total Electric Power Industry,Petroleum (Barrels),"36,956",,
2013,4,PA,"Electric Generators, Independent Power",Coal (Short Tons),"2,805,434",,
2013,4,PA,"Electric Generators, Independent Power",Natural Gas (Mcf),"21,842,238",,
2013,4,PA,"Electric Generators, Independent Power",Petroleum (Barrels),"29,684",,
2013,4,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,336",,
2013,4,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),39,,
2013,4,PA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"13,466",,
2013,4,PA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"273,163",,
2013,4,PA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),836,,
2013,4,PA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"6,419",,
2013,4,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"331,069",,
2013,4,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,794,442",,
2013,4,PA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0,,
2013,4,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),661,,
2013,4,PA,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),63,,
2013,4,PA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"38,225",,
2013,4,PA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),153,,
2013,4,RI,Total Electric Power Industry,Natural Gas (Mcf),"4,062,458",,
2013,4,RI,Total Electric Power Industry,Petroleum (Barrels),"2,087",,
2013,4,RI,"Electric Generators, Independent Power",Natural Gas (Mcf),"4,027,914",,
2013,4,RI,"Electric Generators, Independent Power",Petroleum (Barrels),115,,
2013,4,RI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,755",,
2013,4,RI,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"34,544",,
2013,4,RI,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),217,,
2013,4,SC,Total Electric Power Industry,Coal (Short Tons),"666,397",,
2013,4,SC,Total Electric Power Industry,Natural Gas (Mcf),"7,139,890",,
2013,4,SC,Total Electric Power Industry,Petroleum (Barrels),"15,255",,
2013,4,SC,"Electric Generators, Independent Power",Coal (Short Tons),0,,
2013,4,SC,"Electric Generators, Independent Power",Natural Gas (Mcf),"236,709",,
2013,4,SC,"Electric Generators, Independent Power",Petroleum (Barrels),0,,
2013,4,SC,"Electric Generators, Electric Utilities",Coal (Short Tons),"661,691",,
2013,4,SC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"6,575,837",,
2013,4,SC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"13,280",,
2013,4,SC,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"4,706",,
2013,4,SC,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"63,426",,
2013,4,SC,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"1,892",,
2013,4,SC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"263,387",,
2013,4,SC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,4,SC,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),531,,
2013,4,SC,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),83,,
2013,4,SD,Total Electric Power Industry,Coal (Short Tons),"147,885",,
2013,4,SD,Total Electric Power Industry,Natural Gas (Mcf),"218,562",,
2013,4,SD,Total Electric Power Industry,Petroleum (Barrels),"1,343",,
2013,4,SD,"Electric Generators, Independent Power",Petroleum (Barrels),47,,
2013,4,SD,"Electric Generators, Electric Utilities",Coal (Short Tons),"147,885",,
2013,4,SD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"218,562",,
2013,4,SD,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,291",,
2013,4,SD,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),5,,
2013,4,TN,Total Electric Power Industry,Coal (Short Tons),"1,820,501",,
2013,4,TN,Total Electric Power Industry,Natural Gas (Mcf),"781,170",,
2013,4,TN,Total Electric Power Industry,Other Gases (Billion Btu),6,,
2013,4,TN,Total Electric Power Industry,Petroleum (Barrels),"12,223",,
2013,4,TN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,797,765",,
2013,4,TN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"691,717",,
2013,4,TN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"11,842",,
2013,4,TN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"22,324",,
2013,4,TN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"22,713",,
2013,4,TN,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),6,,
2013,4,TN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),381,,
2013,4,TN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),412,,
2013,4,TN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"66,740",,
2013,4,TN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0,,
2013,4,TX,Total Electric Power Industry,Coal (Short Tons),"6,829,676",,
2013,4,TX,Total Electric Power Industry,Natural Gas (Mcf),"111,134,576",,
2013,4,TX,Total Electric Power Industry,Other Gases (Billion Btu),"1,431",,
2013,4,TX,Total Electric Power Industry,Petroleum (Barrels),"222,462",,
2013,4,TX,"Electric Generators, Independent Power",Coal (Short Tons),"4,162,870",,
2013,4,TX,"Electric Generators, Independent Power",Natural Gas (Mcf),"49,499,476",,
2013,4,TX,"Electric Generators, Independent Power",Petroleum (Barrels),"13,206",,
2013,4,TX,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,666,806",,
2013,4,TX,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"19,760,581",,
2013,4,TX,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,292",,
2013,4,TX,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"21,489,686",,
2013,4,TX,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),774,,
2013,4,TX,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"204,777",,
2013,4,TX,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"20,111,657",,
2013,4,TX,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),658,,
2013,4,TX,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"273,176",,
2013,4,TX,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),187,,
2013,4,US,Total Electric Power Industry,Coal (Short Tons),"60,957,102",,
2013,4,US,Total Electric Power Industry,Geothermal (Billion Btu),"13,329",,
2013,4,US,Total Electric Power Industry,Natural Gas (Mcf),"588,123,705",,
2013,4,US,Total Electric Power Industry,Other Gases (Billion Btu),"6,939",,
2013,4,US,Total Electric Power Industry,Petroleum (Barrels),"3,289,209",,
2013,4,US,"Electric Generators, Independent Power",Coal (Short Tons),"14,013,008",,
2013,4,US,"Electric Generators, Independent Power",Geothermal (Billion Btu),"12,375",,
2013,4,US,"Electric Generators, Independent Power",Natural Gas (Mcf),"220,898,889",,
2013,4,US,"Electric Generators, Independent Power",Other Gases (Billion Btu),0,,
