YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2012,6,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"994,168"
2012,6,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"5,873,660"
2012,6,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"7,751"
2012,6,MN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"15,211"
2012,6,MN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"61,766"
2012,6,MN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),201
2012,6,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"564,011"
2012,6,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,6,MN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0
2012,6,MN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"156,041"
2012,6,MN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),249
2012,6,MO,Total Electric Power Industry,Coal (Short Tons),"3,866,715"
2012,6,MO,Total Electric Power Industry,Natural Gas (Mcf),"7,489,489"
2012,6,MO,Total Electric Power Industry,Petroleum (Barrels),"17,048"
2012,6,MO,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,977,963"
2012,6,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,862,941"
2012,6,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"5,362,882"
2012,6,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"17,036"
2012,6,MO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"1,814"
2012,6,MO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),144
2012,6,MO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,6,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,6,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"43,986"
2012,6,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,6,MO,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,960"
2012,6,MO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"104,514"
2012,6,MO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),12
2012,6,MS,Total Electric Power Industry,Coal (Short Tons),"373,650"
2012,6,MS,Total Electric Power Industry,Natural Gas (Mcf),"33,527,244"
2012,6,MS,Total Electric Power Industry,Petroleum (Barrels),"2,259"
2012,6,MS,"Electric Generators, Independent Power",Coal (Short Tons),"164,653"
2012,6,MS,"Electric Generators, Independent Power",Natural Gas (Mcf),"8,480,764"
2012,6,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"208,997"
2012,6,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"23,845,748"
2012,6,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,462"
2012,6,MS,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,6,MS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,189,688"
2012,6,MS,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),797
2012,6,MS,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"11,044"
2012,6,MT,Total Electric Power Industry,Coal (Short Tons),"323,321"
2012,6,MT,Total Electric Power Industry,Natural Gas (Mcf),"526,285"
2012,6,MT,Total Electric Power Industry,Other Gases (Billion Btu),0
2012,6,MT,Total Electric Power Industry,Petroleum (Barrels),"27,846"
2012,6,MT,"Electric Generators, Independent Power",Coal (Short Tons),"305,943"
2012,6,MT,"Electric Generators, Independent Power",Natural Gas (Mcf),"20,999"
2012,6,MT,"Electric Generators, Independent Power",Petroleum (Barrels),"4,583"
2012,6,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"17,132"
2012,6,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"505,286"
2012,6,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),18
2012,6,MT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),246
2012,6,MT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),0
2012,6,MT,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),0
2012,6,MT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,6,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2012,6,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"23,245"
2012,6,NC,Total Electric Power Industry,Coal (Short Tons),"1,961,878"
2012,6,NC,Total Electric Power Industry,Natural Gas (Mcf),"13,319,585"
2012,6,NC,Total Electric Power Industry,Petroleum (Barrels),"23,657"
2012,6,NC,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,959,233"
2012,6,NC,"Electric Generators, Independent Power",Petroleum (Barrels),157
2012,6,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,913,454"
2012,6,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"11,331,909"
2012,6,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"22,069"
2012,6,NC,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"4,628"
2012,6,NC,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"24,036"
2012,6,NC,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),707
2012,6,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"43,292"
2012,6,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),710
2012,6,NC,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),504
2012,6,NC,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"4,407"
2012,6,NC,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),14
2012,6,ND,Total Electric Power Industry,Coal (Short Tons),"1,857,524"
2012,6,ND,Total Electric Power Industry,Natural Gas (Mcf),"13,230"
2012,6,ND,Total Electric Power Industry,Other Gases (Billion Btu),21
2012,6,ND,Total Electric Power Industry,Petroleum (Barrels),"5,870"
2012,6,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,854,468"
2012,6,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),158
2012,6,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"5,749"
2012,6,ND,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"3,056"
2012,6,ND,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"13,072"
2012,6,ND,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),21
2012,6,ND,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),109
2012,6,ND,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),12
2012,6,NE,Total Electric Power Industry,Coal (Short Tons),"1,212,452"
2012,6,NE,Total Electric Power Industry,Natural Gas (Mcf),"1,422,319"
2012,6,NE,Total Electric Power Industry,Petroleum (Barrels),"1,938"
2012,6,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,178,450"
2012,6,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,421,632"
2012,6,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,938"
2012,6,NE,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"34,002"
2012,6,NE,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),0
2012,6,NE,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),687
2012,6,NH,Total Electric Power Industry,Coal (Short Tons),"11,914"
2012,6,NH,Total Electric Power Industry,Natural Gas (Mcf),"4,488,181"
2012,6,NH,Total Electric Power Industry,Petroleum (Barrels),"1,320"
2012,6,NH,"Electric Generators, Independent Power",Natural Gas (Mcf),"4,357,686"
2012,6,NH,"Electric Generators, Independent Power",Petroleum (Barrels),4
2012,6,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"11,914"
2012,6,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"106,519"
2012,6,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,067"
2012,6,NH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"11,646"
2012,6,NH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),3
2012,6,NH,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"12,330"
2012,6,NH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),246
2012,6,NJ,Total Electric Power Industry,Coal (Short Tons),"67,474"
2012,6,NJ,Total Electric Power Industry,Natural Gas (Mcf),"22,207,894"
2012,6,NJ,Total Electric Power Industry,Other Gases (Billion Btu),115
2012,6,NJ,Total Electric Power Industry,Petroleum (Barrels),"8,614"
2012,6,NJ,"Electric Generators, Independent Power",Coal (Short Tons),"28,455"
2012,6,NJ,"Electric Generators, Independent Power",Natural Gas (Mcf),"17,369,320"
2012,6,NJ,"Electric Generators, Independent Power",Petroleum (Barrels),"2,480"
2012,6,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2012,6,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"51,335"
2012,6,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),299
2012,6,NJ,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"316,682"
2012,6,NJ,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),115
2012,6,NJ,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"4,973"
2012,6,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"39,019"
2012,6,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"4,334,318"
2012,6,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),833
2012,6,NJ,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"136,239"
2012,6,NJ,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),29
2012,6,NM,Total Electric Power Industry,Coal (Short Tons),"1,285,241"
2012,6,NM,Total Electric Power Industry,Natural Gas (Mcf),"7,176,796"
2012,6,NM,Total Electric Power Industry,Petroleum (Barrels),"4,956"
2012,6,NM,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,992,222"
2012,6,NM,"Electric Generators, Independent Power",Petroleum (Barrels),69
2012,6,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,285,241"
2012,6,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,962,398"
2012,6,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,885"
2012,6,NM,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),400
2012,6,NM,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),2
2012,6,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"140,204"
2012,6,NM,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"81,572"
2012,6,NV,Total Electric Power Industry,Coal (Short Tons),"75,469"
2012,6,NV,Total Electric Power Industry,Geothermal (Billion Btu),"1,911"
2012,6,NV,Total Electric Power Industry,Natural Gas (Mcf),"17,929,032"
2012,6,NV,Total Electric Power Industry,Other Gases (Billion Btu),5
2012,6,NV,Total Electric Power Industry,Petroleum (Barrels),"2,668"
2012,6,NV,"Electric Generators, Independent Power",Coal (Short Tons),"36,838"
2012,6,NV,"Electric Generators, Independent Power",Geothermal (Billion Btu),"1,911"
2012,6,NV,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,705,775"
2012,6,NV,"Electric Generators, Independent Power",Petroleum (Barrels),"1,670"
2012,6,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"38,631"
2012,6,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"12,558,986"
2012,6,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),998
2012,6,NV,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"218,169"
2012,6,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,387,016"
2012,6,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),5
2012,6,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,6,NV,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"59,086"
2012,6,NY,Total Electric Power Industry,Coal (Short Tons),"137,076"
2012,6,NY,Total Electric Power Industry,Natural Gas (Mcf),"48,126,856"
2012,6,NY,Total Electric Power Industry,Petroleum (Barrels),"159,905"
2012,6,NY,"Electric Generators, Independent Power",Coal (Short Tons),"129,957"
2012,6,NY,"Electric Generators, Independent Power",Natural Gas (Mcf),"22,741,727"
2012,6,NY,"Electric Generators, Independent Power",Petroleum (Barrels),"45,798"
2012,6,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2012,6,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"13,767,346"
2012,6,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"108,160"
2012,6,NY,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,391"
2012,6,NY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"170,073"
2012,6,NY,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"4,747"
2012,6,NY,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,728"
2012,6,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"10,991,809"
2012,6,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),403
2012,6,NY,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0
2012,6,NY,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"455,901"
2012,6,NY,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),797
2012,6,OH,Total Electric Power Industry,Coal (Short Tons),"3,332,684"
2012,6,OH,Total Electric Power Industry,Natural Gas (Mcf),"16,432,346"
2012,6,OH,Total Electric Power Industry,Other Gases (Billion Btu),"1,167"
2012,6,OH,Total Electric Power Industry,Petroleum (Barrels),"264,945"
2012,6,OH,"Electric Generators, Independent Power",Coal (Short Tons),"992,009"
2012,6,OH,"Electric Generators, Independent Power",Natural Gas (Mcf),"11,519,582"
2012,6,OH,"Electric Generators, Independent Power",Petroleum (Barrels),"211,506"
2012,6,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,329,857"
2012,6,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,150,700"
2012,6,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"52,706"
2012,6,OH,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"10,645"
2012,6,OH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"90,494"
2012,6,OH,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),799
2012,6,OH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),697
2012,6,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,6,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"99,806"
2012,6,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),368
2012,6,OH,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),173
2012,6,OH,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"571,764"
2012,6,OH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),36
2012,6,OK,Total Electric Power Industry,Coal (Short Tons),"1,731,970"
2012,6,OK,Total Electric Power Industry,Natural Gas (Mcf),"35,792,088"
2012,6,OK,Total Electric Power Industry,Petroleum (Barrels),"2,143"
2012,6,OK,"Electric Generators, Independent Power",Natural Gas (Mcf),"10,815,074"
2012,6,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,612,692"
2012,6,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"24,536,574"
2012,6,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,077"
2012,6,OK,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"16,941"
2012,6,OK,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"27,557"
2012,6,OK,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),66
2012,6,OK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"102,337"
2012,6,OK,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"401,046"
2012,6,OK,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"11,837"
2012,6,OK,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,6,OR,Total Electric Power Industry,Coal (Short Tons),0
2012,6,OR,Total Electric Power Industry,Natural Gas (Mcf),"1,201,768"
2012,6,OR,Total Electric Power Industry,Petroleum (Barrels),723
2012,6,OR,"Electric Generators, Independent Power",Natural Gas (Mcf),"381,234"
2012,6,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2012,6,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"72,361"
2012,6,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),723
2012,6,OR,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"53,784"
2012,6,OR,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,6,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"687,283"
2012,6,OR,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"7,106"
2012,6,OR,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,6,PA,Total Electric Power Industry,Coal (Short Tons),"3,558,253"
2012,6,PA,Total Electric Power Industry,Natural Gas (Mcf),"33,179,502"
2012,6,PA,Total Electric Power Industry,Other Gases (Billion Btu),713
2012,6,PA,Total Electric Power Industry,Petroleum (Barrels),"75,327"
2012,6,PA,"Electric Generators, Independent Power",Coal (Short Tons),"3,115,061"
2012,6,PA,"Electric Generators, Independent Power",Natural Gas (Mcf),"29,495,302"
2012,6,PA,"Electric Generators, Independent Power",Petroleum (Barrels),"53,148"
2012,6,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,055"
2012,6,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),28
2012,6,PA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"15,393"
2012,6,PA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"381,483"
2012,6,PA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),713
2012,6,PA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"20,417"
2012,6,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"427,419"
2012,6,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,199,901"
2012,6,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"1,492"
2012,6,PA,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),380
2012,6,PA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"100,761"
2012,6,PA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),242
2012,6,RI,Total Electric Power Industry,Natural Gas (Mcf),"5,581,626"
2012,6,RI,Total Electric Power Industry,Petroleum (Barrels),"6,167"
