YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2010,11,OR,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"59,305"
2010,11,PA,Total Electric Power Industry,Coal (Short Tons),"3,982,684"
2010,11,PA,Total Electric Power Industry,Petroleum (Barrels),"40,765"
2010,11,PA,Total Electric Power Industry,Natural Gas (Mcf),"22,757,743"
2010,11,PA,Total Electric Power Industry,Other Gases (Billion BTU),599
2010,11,PA,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2010,11,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),29
2010,11,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"12,726"
2010,11,PA,"Electric Generators, Independent Power Producers",Coal (Short Tons),"3,498,189"
2010,11,PA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"39,300"
2010,11,PA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"18,343,650"
2010,11,PA,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
2010,11,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"431,677"
2010,11,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),945
2010,11,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"4,029,962"
2010,11,PA,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),40
2010,11,PA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),33
2010,11,PA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),179
2010,11,PA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"50,569"
2010,11,PA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"52,785"
2010,11,PA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),312
2010,11,PA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"320,836"
2010,11,PA,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),558
2010,11,RI,Total Electric Power Industry,Petroleum (Barrels),62
2010,11,RI,Total Electric Power Industry,Natural Gas (Mcf),"3,486,869"
2010,11,RI,"Electric Generators, Electric Utilities",Petroleum (Barrels),57
2010,11,RI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),5
2010,11,RI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,447,849"
2010,11,RI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2010,11,RI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"39,020"
2010,11,SC,Total Electric Power Industry,Coal (Short Tons),"953,670"
2010,11,SC,Total Electric Power Industry,Petroleum (Barrels),"24,647"
2010,11,SC,Total Electric Power Industry,Natural Gas (Mcf),"5,588,442"
2010,11,SC,Total Electric Power Industry,Other Gases (Billion BTU),0
2010,11,SC,"Electric Generators, Electric Utilities",Coal (Short Tons),"941,107"
2010,11,SC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"22,895"
2010,11,SC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,891,775"
2010,11,SC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2010,11,SC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"256,405"
2010,11,SC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"5,891"
2010,11,SC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2010,11,SC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"434,509"
2010,11,SC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),83
2010,11,SC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),264
2010,11,SC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,672"
2010,11,SC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"1,669"
2010,11,SC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"5,489"
2010,11,SC,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),0
2010,11,SD,Total Electric Power Industry,Coal (Short Tons),"169,044"
2010,11,SD,Total Electric Power Industry,Petroleum (Barrels),247
2010,11,SD,Total Electric Power Industry,Natural Gas (Mcf),"9,529"
2010,11,SD,"Electric Generators, Electric Utilities",Coal (Short Tons),"169,044"
2010,11,SD,"Electric Generators, Electric Utilities",Petroleum (Barrels),238
2010,11,SD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,529"
2010,11,SD,"Electric Generators, Independent Power Producers",Petroleum (Barrels),8
2010,11,SD,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1
2010,11,TN,Total Electric Power Industry,Coal (Short Tons),"1,517,218"
2010,11,TN,Total Electric Power Industry,Petroleum (Barrels),"14,554"
2010,11,TN,Total Electric Power Industry,Natural Gas (Mcf),"1,611,929"
2010,11,TN,Total Electric Power Industry,Other Gases (Billion BTU),4
2010,11,TN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,494,717"
2010,11,TN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"14,228"
2010,11,TN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,543,016"
2010,11,TN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),243
2010,11,TN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"54,994"
2010,11,TN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"22,258"
2010,11,TN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),326
2010,11,TN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"13,919"
2010,11,TN,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),4
2010,11,TX,Total Electric Power Industry,Coal (Short Tons),"7,989,407"
2010,11,TX,Total Electric Power Industry,Petroleum (Barrels),"40,558"
2010,11,TX,Total Electric Power Industry,Natural Gas (Mcf),"87,114,436"
2010,11,TX,Total Electric Power Industry,Other Gases (Billion BTU),"1,920"
2010,11,TX,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,180,386"
2010,11,TX,"Electric Generators, Electric Utilities",Petroleum (Barrels),"3,865"
2010,11,TX,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"18,566,531"
2010,11,TX,"Electric Generators, Independent Power Producers",Coal (Short Tons),"4,686,461"
2010,11,TX,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"11,045"
2010,11,TX,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"28,318,029"
2010,11,TX,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
2010,11,TX,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"21,827,507"
2010,11,TX,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),800
2010,11,TX,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),165
2010,11,TX,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"288,797"
2010,11,TX,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"122,560"
2010,11,TX,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"25,483"
2010,11,TX,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"18,113,572"
2010,11,TX,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),"1,120"
2010,11,UT,Total Electric Power Industry,Coal (Short Tons),"940,946"
2010,11,UT,Total Electric Power Industry,Petroleum (Barrels),"10,186"
2010,11,UT,Total Electric Power Industry,Natural Gas (Mcf),"4,300,812"
2010,11,UT,Total Electric Power Industry,Other Gases (Billion BTU),21
2010,11,UT,Total Electric Power Industry,Geothermal (Billion BTU),197
2010,11,UT,"Electric Generators, Electric Utilities",Coal (Short Tons),"906,162"
2010,11,UT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"10,186"
2010,11,UT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,770,084"
2010,11,UT,"Electric Generators, Electric Utilities",Geothermal (Billion BTU),196
2010,11,UT,"Electric Generators, Independent Power Producers",Coal (Short Tons),"34,784"
2010,11,UT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2010,11,UT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"449,648"
2010,11,UT,"Electric Generators, Independent Power Producers",Geothermal (Billion BTU),2
2010,11,UT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2010,11,UT,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2010,11,UT,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),6
2010,11,UT,"Combined Heat and Power, Commercial Power",Other Gases (Billion BTU),0
2010,11,UT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2010,11,UT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"81,074"
2010,11,UT,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),21
2010,11,VA,Total Electric Power Industry,Coal (Short Tons),"481,103"
2010,11,VA,Total Electric Power Industry,Petroleum (Barrels),"81,505"
2010,11,VA,Total Electric Power Industry,Natural Gas (Mcf),"9,652,902"
2010,11,VA,"Electric Generators, Electric Utilities",Coal (Short Tons),"415,981"
2010,11,VA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"64,363"
2010,11,VA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"5,463,678"
2010,11,VA,"Electric Generators, Independent Power Producers",Coal (Short Tons),"26,736"
2010,11,VA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"13,751"
2010,11,VA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"2,851,091"
2010,11,VA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"26,965"
2010,11,VA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2010,11,VA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,311,007"
2010,11,VA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),514
2010,11,VA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),319
2010,11,VA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"10,907"
2010,11,VA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"3,072"
2010,11,VA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"27,126"
2010,11,VT,Total Electric Power Industry,Petroleum (Barrels),645
2010,11,VT,Total Electric Power Industry,Natural Gas (Mcf),"4,238"
2010,11,VT,"Electric Generators, Electric Utilities",Petroleum (Barrels),645
2010,11,VT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,238"
2010,11,WA,Total Electric Power Industry,Coal (Short Tons),"598,025"
2010,11,WA,Total Electric Power Industry,Petroleum (Barrels),"3,189"
2010,11,WA,Total Electric Power Industry,Natural Gas (Mcf),"4,845,034"
2010,11,WA,Total Electric Power Industry,Other Gases (Billion BTU),163
2010,11,WA,"Electric Generators, Electric Utilities",Petroleum (Barrels),912
2010,11,WA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,077,464"
2010,11,WA,"Electric Generators, Independent Power Producers",Coal (Short Tons),"596,930"
2010,11,WA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"1,094"
2010,11,WA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"178,935"
2010,11,WA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),25
2010,11,WA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"559,967"
2010,11,WA,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),163
2010,11,WA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),41
2010,11,WA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"4,577"
2010,11,WA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"1,095"
2010,11,WA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"1,117"
2010,11,WA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"24,091"
2010,11,WI,Total Electric Power Industry,Coal (Short Tons),"1,708,315"
2010,11,WI,Total Electric Power Industry,Petroleum (Barrels),"95,609"
2010,11,WI,Total Electric Power Industry,Natural Gas (Mcf),"1,331,185"
2010,11,WI,Total Electric Power Industry,Other Gases (Billion BTU),0
2010,11,WI,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,688,753"
2010,11,WI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"74,757"
2010,11,WI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"708,196"
2010,11,WI,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),0
2010,11,WI,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2010,11,WI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),16
2010,11,WI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"208,837"
2010,11,WI,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2010,11,WI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2010,11,WI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"371,635"
2010,11,WI,"Combined Heat and Power, Commercial Power",Coal (Short Tons),327
2010,11,WI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1
2010,11,WI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"14,336"
2010,11,WI,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"19,235"
2010,11,WI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"20,835"
2010,11,WI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"28,181"
2010,11,WV,Total Electric Power Industry,Coal (Short Tons),"1,920,291"
2010,11,WV,Total Electric Power Industry,Petroleum (Barrels),"32,598"
2010,11,WV,Total Electric Power Industry,Natural Gas (Mcf),"48,914"
2010,11,WV,Total Electric Power Industry,Other Gases (Billion BTU),20
2010,11,WV,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,328,156"
2010,11,WV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"32,598"
2010,11,WV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,011"
2010,11,WV,"Electric Generators, Independent Power Producers",Coal (Short Tons),"564,314"
2010,11,WV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2010,11,WV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"44,630"
2010,11,WV,"Combined Heat and Power, Electric Power",Coal (Short Tons),"19,673"
2010,11,WV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),0
2010,11,WV,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"8,148"
2010,11,WV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,273"
2010,11,WV,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),20
2010,11,WY,Total Electric Power Industry,Coal (Short Tons),"2,289,781"
2010,11,WY,Total Electric Power Industry,Petroleum (Barrels),"15,113"
2010,11,WY,Total Electric Power Industry,Natural Gas (Mcf),"246,787"
2010,11,WY,Total Electric Power Industry,Other Gases (Billion BTU),137
2010,11,WY,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,241,949"
2010,11,WY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"15,095"
2010,11,WY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"49,745"
2010,11,WY,"Electric Generators, Independent Power Producers",Coal (Short Tons),"44,212"
2010,11,WY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,434"
2010,11,WY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"3,620"
2010,11,WY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),18
2010,11,WY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"193,608"
2010,11,WY,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),137
2010,11,US-TOTAL,Total Electric Power Industry,Coal (Short Tons),"72,756,251"
2010,11,US-TOTAL,Total Electric Power Industry,Petroleum (Barrels),"3,587,818"
2010,11,US-TOTAL,Total Electric Power Industry,Natural Gas (Mcf),"519,374,806"
2010,11,US-TOTAL,Total Electric Power Industry,Other Gases (Billion BTU),"7,143"
2010,11,US-TOTAL,Total Electric Power Industry,Geothermal (Billion BTU),"12,218"
2010,11,US-TOTAL,"Electric Generators, Electric Utilities",Coal (Short Tons),"52,962,371"
2010,11,US-TOTAL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,493,743"
2010,11,US-TOTAL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"219,357,002"
2010,11,US-TOTAL,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),42
2010,11,US-TOTAL,"Electric Generators, Electric Utilities",Geothermal (Billion BTU),908
2010,11,US-TOTAL,"Electric Generators, Independent Power Producers",Coal (Short Tons),"17,993,371"
2010,11,US-TOTAL,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"599,755"
2010,11,US-TOTAL,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"183,651,571"
2010,11,US-TOTAL,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),71
2010,11,US-TOTAL,"Electric Generators, Independent Power Producers",Geothermal (Billion BTU),"11,309"
2010,11,US-TOTAL,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,250,389"
2010,11,US-TOTAL,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"279,602"
2010,11,US-TOTAL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"69,679,770"
